class_pharmaceutical,class_therapeutic,atc,original_name,route,count,is_ab_med,is_sdd,target_atc,target_name,target_group,check,comment,is_antibiotic,is_medication,conversion_rate,concentration,dose_per_unit
"ANGIOTENSINE-II-ANTAGONISTEN, COMBINATIEPREPARATEN",MIDDELEN AANGRIJPEND OP HET RENINE-ANGIOTENSINESYSTEEM,C09DA01,"LOSARTAN/HYDROCHLOORTHIAZIDE TAB OMHULD 50/12,5MG",,4,0,,,,,,,,,,,
"ANGIOTENSINE-II-ANTAGONISTEN, COMBINATIEPREPARATEN",MIDDELEN AANGRIJPEND OP HET RENINE-ANGIOTENSINESYSTEEM,C09DA01,"LOSARTAN/HYDROCHLOORTHIAZIDE TABLET 100/12,5MG",oraal,3,0,,,,,,,,,,,
"ANGIOTENSINE-II-ANTAGONISTEN, COMBINATIEPREPARATEN",MIDDELEN AANGRIJPEND OP HET RENINE-ANGIOTENSINESYSTEEM,C09DA03,"VALSARTAN/HYDROCHLOORTHIAZIDE TAB OMH 160/12,5MG",,1,0,,,,,,,,,,,
"ANGIOTENSINE-II-ANTAGONISTEN, COMBINATIEPREPARATEN",MIDDELEN AANGRIJPEND OP HET RENINE-ANGIOTENSINESYSTEEM,C09DA04,"IRBESARTAN/HYDROCHLOORTHIAZIDE TABLET 150/12,5MG",oraal,1,0,,,,,,,,,,,
"ANGIOTENSINE-II-ANTAGONISTEN, COMBINATIEPREPARATEN",MIDDELEN AANGRIJPEND OP HET RENINE-ANGIOTENSINESYSTEEM,C09DA04,"IRBESARTAN/HYDROCHLOORTHIAZIDE TABLET 150/12,5MG",,7,0,,,,,,,,,,,
"ANGIOTENSINE-II-ANTAGONISTEN, COMBINATIEPREPARATEN",MIDDELEN AANGRIJPEND OP HET RENINE-ANGIOTENSINESYSTEEM,C09DA04,"IRBESARTAN/HYDROCHLOORTHIAZIDE TABLET 300/12,5MG",oraal,4,0,,,,,,,,,,,
"ANGIOTENSINE-II-ANTAGONISTEN, COMBINATIEPREPARATEN",MIDDELEN AANGRIJPEND OP HET RENINE-ANGIOTENSINESYSTEEM,C09DA06,"CANDESARTAN/HYDROCHLOORTHIAZIDE TABLET 16/12,5MG",oraal,7,0,,,,,,,,,,,
"ANGIOTENSINE-II-ANTAGONISTEN, COMBINATIEPREPARATEN",MIDDELEN AANGRIJPEND OP HET RENINE-ANGIOTENSINESYSTEEM,C09DA06,"CANDESARTAN/HYDROCHLOORTHIAZIDE TABLET 16/12,5MG",,22,0,,,,,,,,,,,
"ANGIOTENSINE-II-ANTAGONISTEN, COMBINATIEPREPARATEN",MIDDELEN AANGRIJPEND OP HET RENINE-ANGIOTENSINESYSTEEM,C09DA07,"TELMISARTAN/HYDROCHLOORTHIAZIDE TABLET 40/12,5MG",oraal,29,0,,,,,,,,,,,
"ANGIOTENSINE-II-ANTAGONISTEN, COMBINATIEPREPARATEN",MIDDELEN AANGRIJPEND OP HET RENINE-ANGIOTENSINESYSTEEM,C09DA07,"TELMISARTAN/HYDROCHLOORTHIAZIDE TABLET 40/12,5MG",,15,0,,,,,,,,,,,
"ANGIOTENSINE-II-ANTAGONISTEN, COMBINATIEPREPARATEN",MIDDELEN AANGRIJPEND OP HET RENINE-ANGIOTENSINESYSTEEM,C09DA07,"TELMISARTAN/HYDROCHLOORTHIAZIDE TABLET 80/12,5MG",oraal,7,0,,,,,,,,,,,
"ANGIOTENSINE-II-ANTAGONISTEN, COMBINATIEPREPARATEN",MIDDELEN AANGRIJPEND OP HET RENINE-ANGIOTENSINESYSTEEM,C09DA07,"TELMISARTAN/HYDROCHLOORTHIAZIDE TABLET 80/12,5MG",,1,0,,,,,,,,,,,
"ANGIOTENSINE-II-ANTAGONISTEN, COMBINATIEPREPARATEN",MIDDELEN AANGRIJPEND OP HET RENINE-ANGIOTENSINESYSTEEM,C09DA07,TELMISARTAN/HYDROCHLOORTHIAZIDE TABLET 80/25MG,oraal,4,0,,,,,,,,,,,
"ANGIOTENSINE-II-ANTAGONISTEN, COMBINATIEPREPARATEN",MIDDELEN AANGRIJPEND OP HET RENINE-ANGIOTENSINESYSTEEM,C09DA07,TELMISARTAN/HYDROCHLOORTHIAZIDE TABLET 80/25MG,,3,0,,,,,,,,,,,
"ANGIOTENSINE-II-ANTAGONISTEN, COMBINATIEPREPARATEN",MIDDELEN AANGRIJPEND OP HET RENINE-ANGIOTENSINESYSTEEM,C09DA08,"OLMESARTAN/HYDROCHLOORTHIAZIDE TABLET 20/12,5MG",,2,0,,,,,,,,,,,
"ANGIOTENSINE-II-ANTAGONISTEN, COMBINATIEPREPARATEN",MIDDELEN AANGRIJPEND OP HET RENINE-ANGIOTENSINESYSTEEM,C09DA08,OLMESARTAN/HYDROCHLOORTHIAZIDE TABLET 40/25MG,oraal,1,0,,,,,,,,,,,
"ANGIOTENSINE-II-ANTAGONISTEN, COMBINATIEPREPARATEN",MIDDELEN AANGRIJPEND OP HET RENINE-ANGIOTENSINESYSTEEM,C09DA08,OLMESARTAN/HYDROCHLOORTHIAZIDE TABLET 40/25MG,,2,0,,,,,,,,,,,
"ANGIOTENSINE-II-ANTAGONISTEN, COMBINATIEPREPARATEN",MIDDELEN AANGRIJPEND OP HET RENINE-ANGIOTENSINESYSTEEM,C09DB01,AMLODIPINE/VALSARTAN TABLET 5/ 80MG,oraal,4,0,,,,,,,,,,,
"ANGIOTENSINE-II-ANTAGONISTEN, COMBINATIEPREPARATEN",MIDDELEN AANGRIJPEND OP HET RENINE-ANGIOTENSINESYSTEEM,C09DB01,AMLODIPINE/VALSARTAN TABLET 5/ 80MG,,8,0,,,,,,,,,,,
"ANGIOTENSINE-II-ANTAGONISTEN, COMBINATIEPREPARATEN",MIDDELEN AANGRIJPEND OP HET RENINE-ANGIOTENSINESYSTEEM,C09DB01,AMLODIPINE/VALSARTAN TABLET 5/160MG,oraal,1,0,,,,,,,,,,,
"ANGIOTENSINE-II-ANTAGONISTEN, COMBINATIEPREPARATEN",MIDDELEN AANGRIJPEND OP HET RENINE-ANGIOTENSINESYSTEEM,C09DB02,OLMESARTAN/AMLODIPINE TABLET 20/5MG,oraal,1,0,,,,,,,,,,,
"ANGIOTENSINE-II-ANTAGONISTEN, COMBINATIEPREPARATEN",MIDDELEN AANGRIJPEND OP HET RENINE-ANGIOTENSINESYSTEEM,C09DB02,OLMESARTAN/AMLODIPINE TABLET 20/5MG,,2,0,,,,,,,,,,,
"ANGIOTENSINE-II-ANTAGONISTEN, COMBINATIEPREPARATEN",MIDDELEN AANGRIJPEND OP HET RENINE-ANGIOTENSINESYSTEEM,C09DB02,OLMESARTAN/AMLODIPINE TABLET 40/10MG,,2,0,,,,,,,,,,,
"ANGIOTENSINE-II-ANTAGONISTEN, COMBINATIEPREPARATEN",MIDDELEN AANGRIJPEND OP HET RENINE-ANGIOTENSINESYSTEEM,C09DX01,"AMLODIPINE/VALSARTAN/HCT TABLET 10/160/12,5MG",oraal,1,0,,,,,,,,,,,
"ANGIOTENSINE-II-ANTAGONISTEN, COMBINATIEPREPARATEN",MIDDELEN AANGRIJPEND OP HET RENINE-ANGIOTENSINESYSTEEM,C09DX01,"AMLODIPINE/VALSARTAN/HCT TABLET 10/160/12,5MG",,1,0,,,,,,,,,,,
"ANGIOTENSINE-II-ANTAGONISTEN, COMBINATIEPREPARATEN",MIDDELEN AANGRIJPEND OP HET RENINE-ANGIOTENSINESYSTEEM,C09DX01,AMLODIPINE/VALSARTAN/HCT TABLET 10/320/25MG,,6,0,,,,,,,,,,,
"ANGIOTENSINE-II-ANTAGONISTEN, COMBINATIEPREPARATEN",MIDDELEN AANGRIJPEND OP HET RENINE-ANGIOTENSINESYSTEEM,C09DX01,AMLODIPINE/VALSARTAN/HCT TABLET 5/160/25MG,oraal,7,0,,,,,,,,,,,
"ANGIOTENSINE-II-ANTAGONISTEN, COMBINATIEPREPARATEN",MIDDELEN AANGRIJPEND OP HET RENINE-ANGIOTENSINESYSTEEM,C09DX01,AMLODIPINE/VALSARTAN/HCT TABLET 5/160/25MG,,15,0,,,,,,,,,,,
"ANGIOTENSINE-II-ANTAGONISTEN, COMBINATIEPREPARATEN",MIDDELEN AANGRIJPEND OP HET RENINE-ANGIOTENSINESYSTEEM,C09DX03,"OLMESARTAN/AMLODIPINE/HCT TAB 20/5/12,5MG",oraal,3,0,,,,,,,,,,,
"ANGIOTENSINE-II-ANTAGONISTEN, COMBINATIEPREPARATEN",MIDDELEN AANGRIJPEND OP HET RENINE-ANGIOTENSINESYSTEEM,C09DX03,"OLMESARTAN/AMLODIPINE/HCT TAB 20/5/12,5MG",,8,0,,,,,,,,,,,
"ANGIOTENSINE-II-ANTAGONISTEN, COMBINATIEPREPARATEN",MIDDELEN AANGRIJPEND OP HET RENINE-ANGIOTENSINESYSTEEM,C09DX04,SACUBITRIL/VALSARTAN TABLET 24/26MG,oraal,293,0,,,,,,,,,,,
"ANGIOTENSINE-II-ANTAGONISTEN, COMBINATIEPREPARATEN",MIDDELEN AANGRIJPEND OP HET RENINE-ANGIOTENSINESYSTEEM,C09DX04,SACUBITRIL/VALSARTAN TABLET 24/26MG,,58,0,,,,,,,,,,,
"ANGIOTENSINE-II-ANTAGONISTEN, COMBINATIEPREPARATEN",MIDDELEN AANGRIJPEND OP HET RENINE-ANGIOTENSINESYSTEEM,C09DX04,SACUBITRIL/VALSARTAN TABLET 49/51MG,oraal,162,0,,,,,,,,,,,
"ANGIOTENSINE-II-ANTAGONISTEN, COMBINATIEPREPARATEN",MIDDELEN AANGRIJPEND OP HET RENINE-ANGIOTENSINESYSTEEM,C09DX04,SACUBITRIL/VALSARTAN TABLET 49/51MG,,44,0,,,,,,,,,,,
"ANGIOTENSINE-II-ANTAGONISTEN, COMBINATIEPREPARATEN",MIDDELEN AANGRIJPEND OP HET RENINE-ANGIOTENSINESYSTEEM,C09DX04,SACUBITRIL/VALSARTAN TABLET 97/103MG,oraal,85,0,,,,,,,,,,,
"ANGIOTENSINE-II-ANTAGONISTEN, COMBINATIEPREPARATEN",MIDDELEN AANGRIJPEND OP HET RENINE-ANGIOTENSINESYSTEEM,C09DX04,SACUBITRIL/VALSARTAN TABLET 97/103MG,,19,0,,,,,,,,,,,
ANTACIDA,MIDDELEN BIJ ZUURGERELATEERDE AFWIJKINGEN,A02AA04,MAGNESIUMHYDROXIDE KAUWTABLET 724MG,oraal,25534,0,,,,,,,,,,,
ANTACIDA,MIDDELEN BIJ ZUURGERELATEERDE AFWIJKINGEN,A02AA04,MAGNESIUMHYDROXIDE KAUWTABLET 724MG,per duodenum sonde,70,0,,,,,,,,,,,
ANTACIDA,MIDDELEN BIJ ZUURGERELATEERDE AFWIJKINGEN,A02AA04,MAGNESIUMHYDROXIDE KAUWTABLET 724MG,per jejunum sonde,742,0,,,,,,,,,,,
ANTACIDA,MIDDELEN BIJ ZUURGERELATEERDE AFWIJKINGEN,A02AA04,MAGNESIUMHYDROXIDE KAUWTABLET 724MG,per maag sonde,311,0,,,,,,,,,,,
ANTACIDA,MIDDELEN BIJ ZUURGERELATEERDE AFWIJKINGEN,A02AA04,MAGNESIUMHYDROXIDE KAUWTABLET 724MG,,3751,0,,,,,,,,,,,
ANTACIDA,MIDDELEN BIJ ZUURGERELATEERDE AFWIJKINGEN,A02AD01,ALGELDRAAT/MAGNESIUMHYDROXIDE KAUWTABLET 200/400MG,,2,0,,,,,,,,,,,
ANTACIDA,MIDDELEN BIJ ZUURGERELATEERDE AFWIJKINGEN,A02AD01,ALGELDRAAT/MAGNESIUMHYDROXIDE SUS ORAAL 40/20MG/ML,oraal,3373,0,,,,,,,,,,,
ANTACIDA,MIDDELEN BIJ ZUURGERELATEERDE AFWIJKINGEN,A02AD01,ALGELDRAAT/MAGNESIUMHYDROXIDE SUS ORAAL 40/20MG/ML,per maag sonde,48,0,,,,,,,,,,,
ANTACIDA,MIDDELEN BIJ ZUURGERELATEERDE AFWIJKINGEN,A02AD01,ALGELDRAAT/MAGNESIUMHYDROXIDE SUS ORAAL 40/20MG/ML,,1022,0,,,,,,,,,,,
ANTACIDA,MIDDELEN BIJ ZUURGERELATEERDE AFWIJKINGEN,A02AD01,ALGELDRAAT/MAGNESIUMHYDROXIDE SUSP ZAKJE 900/600MG,oraal,74,0,,,,,,,,,,,
ANTACIDA,MIDDELEN BIJ ZUURGERELATEERDE AFWIJKINGEN,A02AD01,ALGELDRAAT/MAGNESIUMHYDROXIDE SUSP ZAKJE 900/600MG,,16,0,,,,,,,,,,,
ANTACIDA,MIDDELEN BIJ ZUURGERELATEERDE AFWIJKINGEN,A02AD01,CALCIUMCARBONAAT/MAGNESIUMSUBCARBONAAT KAUWTABLET,oraal,13,0,,,,,,,,,,,
ANTACIDA,MIDDELEN BIJ ZUURGERELATEERDE AFWIJKINGEN,A02AD01,CALCIUMCARBONAAT/MAGNESIUMSUBCARBONAAT KAUWTABLET,,15,0,,,,,,,,,,,
ANTHELMINTHICA TEGEN NEMATODEN,ANTHELMINTHICA,P02CA01,MEBENDAZOL TABLET 100MG,per maag sonde,1,2,,,,,,,,,,,
ANTHELMINTHICA TEGEN NEMATODEN,ANTHELMINTHICA,P02CA01,MEBENDAZOL TABLET 100MG,,2,0,,,,,,,,,,,
ANTHELMINTHICA TEGEN NEMATODEN,ANTHELMINTHICA,P02CA03,ALBENDAZOL TABLET 400MG,oraal,8,2,,,,,,,,,,,
ANTHELMINTHICA TEGEN NEMATODEN,ANTHELMINTHICA,P02CA03,ALBENDAZOL TABLET 400MG,per maag sonde,28,2,,,,,,,,,,,
ANTHELMINTHICA TEGEN NEMATODEN,ANTHELMINTHICA,P02CF01,IVERMECTINE TABLET 3MG,oraal,33,2,,,,,,,,,,,
ANTHELMINTHICA TEGEN NEMATODEN,ANTHELMINTHICA,P02CF01,IVERMECTINE TABLET 3MG,per maag sonde,2,2,,,,,,,,,,,
ANTHELMINTHICA TEGEN NEMATODEN,ANTHELMINTHICA,P02CF01,IVERMECTINE TABLET 3MG,,17,0,,,,,,,,,,,
ANTI-ANDROGENEN,GESLACHTSHORMONEN EN MODULATOREN VAN HET GENITALE STELSEL,G03HA01,CYPROTERON TABLET 50MG,oraal,64,0,,,,,,,,,,,
ANTI-ANDROGENEN,GESLACHTSHORMONEN EN MODULATOREN VAN HET GENITALE STELSEL,G03HA01,CYPROTERON TABLET 50MG,per duodenum sonde,6,0,,,,,,,,,,,
ANTI-ANDROGENEN,GESLACHTSHORMONEN EN MODULATOREN VAN HET GENITALE STELSEL,G03HA01,CYPROTERON TABLET 50MG,per maag sonde,23,0,,,,,,,,,,,
ANTI-ANDROGENEN,GESLACHTSHORMONEN EN MODULATOREN VAN HET GENITALE STELSEL,G03HA01,CYPROTERON TABLET 50MG,,13,0,,,,,,,,,,,
ANTI-ARITMISCHE MIDDELEN KLASSE I EN III,CARDIACA,C01BA01,KINIDINE DRAGEE 200MG,oraal,47,0,,,,,,,,,,,
ANTI-ARITMISCHE MIDDELEN KLASSE I EN III,CARDIACA,C01BA01,KINIDINE DRAGEE 200MG,per duodenum sonde,27,0,,,,,,,,,,,
ANTI-ARITMISCHE MIDDELEN KLASSE I EN III,CARDIACA,C01BA01,KINIDINE DRAGEE 200MG,per maag sonde,17,0,,,,,,,,,,,
ANTI-ARITMISCHE MIDDELEN KLASSE I EN III,CARDIACA,C01BA01,KINIDINE DRAGEE 200MG,,6,0,,,,,,,,,,,
ANTI-ARITMISCHE MIDDELEN KLASSE I EN III,CARDIACA,C01BA02,PROCAINAMIDE INJVLST 100MG/ML AMP 10ML,intraveneus,43,0,,,,,,,,,,,
ANTI-ARITMISCHE MIDDELEN KLASSE I EN III,CARDIACA,C01BA03,DISOPYRAMIDE CAPSULE 100MG (ALS FOSFAAT),oraal,6,0,,,,,,,,,,,
ANTI-ARITMISCHE MIDDELEN KLASSE I EN III,CARDIACA,C01BA03,DISOPYRAMIDE TABLET MGA 250MG,oraal,24,0,,,,,,,,,,,
ANTI-ARITMISCHE MIDDELEN KLASSE I EN III,CARDIACA,C01BA03,DISOPYRAMIDE TABLET MGA 250MG,,8,0,,,,,,,,,,,
ANTI-ARITMISCHE MIDDELEN KLASSE I EN III,CARDIACA,C01BC03,PROPAFENON TABLET OMHULD 150MG,oraal,49,0,,,,,,,,,,,
ANTI-ARITMISCHE MIDDELEN KLASSE I EN III,CARDIACA,C01BC03,PROPAFENON TABLET OMHULD 150MG,,7,0,,,,,,,,,,,
ANTI-ARITMISCHE MIDDELEN KLASSE I EN III,CARDIACA,C01BC04,FLECAINIDE 10 MG/ML INJECTIE,intraveneus,3,0,,,,,,,,,,,
ANTI-ARITMISCHE MIDDELEN KLASSE I EN III,CARDIACA,C01BC04,FLECAINIDE CAPSULE MGA 100MG,oraal,33,0,,,,,,,,,,,
ANTI-ARITMISCHE MIDDELEN KLASSE I EN III,CARDIACA,C01BC04,FLECAINIDE CAPSULE MGA 100MG,,9,0,,,,,,,,,,,
ANTI-ARITMISCHE MIDDELEN KLASSE I EN III,CARDIACA,C01BC04,FLECAINIDE CAPSULE MGA 150MG,oraal,86,0,,,,,,,,,,,
ANTI-ARITMISCHE MIDDELEN KLASSE I EN III,CARDIACA,C01BC04,FLECAINIDE CAPSULE MGA 150MG,,33,0,,,,,,,,,,,
ANTI-ARITMISCHE MIDDELEN KLASSE I EN III,CARDIACA,C01BC04,FLECAINIDE CAPSULE MGA 200MG,oraal,5,0,,,,,,,,,,,
ANTI-ARITMISCHE MIDDELEN KLASSE I EN III,CARDIACA,C01BC04,FLECAINIDE CAPSULE MGA 200MG,,2,0,,,,,,,,,,,
ANTI-ARITMISCHE MIDDELEN KLASSE I EN III,CARDIACA,C01BC04,FLECAINIDE CAPSULE MGA 50MG,oraal,16,0,,,,,,,,,,,
ANTI-ARITMISCHE MIDDELEN KLASSE I EN III,CARDIACA,C01BC04,FLECAINIDE TABLET 100MG,oraal,109,0,,,,,,,,,,,
ANTI-ARITMISCHE MIDDELEN KLASSE I EN III,CARDIACA,C01BC04,FLECAINIDE TABLET 100MG,per maag sonde,14,0,,,,,,,,,,,
ANTI-ARITMISCHE MIDDELEN KLASSE I EN III,CARDIACA,C01BC04,FLECAINIDE TABLET 100MG,,18,0,,,,,,,,,,,
ANTI-ARITMISCHE MIDDELEN KLASSE I EN III,CARDIACA,C01BC04,FLECAINIDE TABLET 50MG,oraal,103,0,,,,,,,,,,,
ANTI-ARITMISCHE MIDDELEN KLASSE I EN III,CARDIACA,C01BC04,FLECAINIDE TABLET 50MG,,16,0,,,,,,,,,,,
ANTI-ARITMISCHE MIDDELEN KLASSE I EN III,CARDIACA,C01BD01,AMIODARON 50 MG/ML INJECTIE,intraveneus,533,0,,,,,,,,,,,
ANTI-ARITMISCHE MIDDELEN KLASSE I EN III,CARDIACA,C01BD01,AMIODARON 50 MG/ML INJECTIE,,23,0,,,,,,,,,,,
ANTI-ARITMISCHE MIDDELEN KLASSE I EN III,CARDIACA,C01BD01,AMIODARON INJVLST 50MG/ML AMP 3ML,intraveneus,8999,0,,,,,,,,,,,
ANTI-ARITMISCHE MIDDELEN KLASSE I EN III,CARDIACA,C01BD01,AMIODARON INJVLST 50MG/ML AMP 3ML,parenteraal,5,0,,,,,,,,,,,
ANTI-ARITMISCHE MIDDELEN KLASSE I EN III,CARDIACA,C01BD01,AMIODARON INJVLST 50MG/ML AMP 3ML,,3,0,,,,,,,,,,,
ANTI-ARITMISCHE MIDDELEN KLASSE I EN III,CARDIACA,C01BD01,AMIODARON TABLET 100MG,oraal,4,0,,,,,,,,,,,
ANTI-ARITMISCHE MIDDELEN KLASSE I EN III,CARDIACA,C01BD01,AMIODARON TABLET 100MG,,10,0,,,,,,,,,,,
ANTI-ARITMISCHE MIDDELEN KLASSE I EN III,CARDIACA,C01BD01,AMIODARON TABLET 200MG,oraal,4646,0,,,,,,,,,,,
ANTI-ARITMISCHE MIDDELEN KLASSE I EN III,CARDIACA,C01BD01,AMIODARON TABLET 200MG,per duodenum sonde,20,0,,,,,,,,,,,
ANTI-ARITMISCHE MIDDELEN KLASSE I EN III,CARDIACA,C01BD01,AMIODARON TABLET 200MG,per jejunum sonde,25,0,,,,,,,,,,,
ANTI-ARITMISCHE MIDDELEN KLASSE I EN III,CARDIACA,C01BD01,AMIODARON TABLET 200MG,per maag sonde,336,0,,,,,,,,,,,
ANTI-ARITMISCHE MIDDELEN KLASSE I EN III,CARDIACA,C01BD01,AMIODARON TABLET 200MG,,1130,0,,,,,,,,,,,
ANTI-ARITMISCHE MIDDELEN KLASSE I EN III,CARDIACA,C01BD01,ZZ-AMIODARON 50 MG/ML INJECTIE (ONE-STEP MED),intraveneus,38,0,,,,,,,,,,,
ANTI-ARITMISCHE MIDDELEN KLASSE I EN III,CARDIACA,C01BD01,ZZ-AMIODARON 50 MG/ML INJECTIE (ONE-STEP MED),,4,0,,,,,,,,,,,
ANTI-ARITMISCHE MIDDELEN KLASSE I EN III,CARDIACA,C01BD05,IBUTILIDE INFVLST 87UG/ML FL 10ML,intraveneus,2,0,,,,,,,,,,,
ANTI-ARITMISCHE MIDDELEN KLASSE I EN III,CARDIACA,,PROCAINAMIDE 100 MG/ML INJECTIE,intraveneus,15,0,,,,,,,,,,,
ANTI-ARITMISCHE MIDDELEN KLASSE I EN III,CARDIACA,,PROCAINAMIDE 100 MG/ML INJECTIE,,7,0,,,,,,,,,,,
ANTI-EMETICA,ANTI-EMETICA,A04AA01,ONDANSETRON 2MG/ML INJECTIE,intraveneus,12214,0,,,,,,,,,,,
ANTI-EMETICA,ANTI-EMETICA,A04AA01,ONDANSETRON 2MG/ML INJECTIE,oraal,6,0,,,,,,,,,,,
ANTI-EMETICA,ANTI-EMETICA,A04AA01,ONDANSETRON 2MG/ML INJECTIE,per duodenum sonde,33,0,,,,,,,,,,,
ANTI-EMETICA,ANTI-EMETICA,A04AA01,ONDANSETRON 2MG/ML INJECTIE,,14472,0,,,,,,,,,,,
ANTI-EMETICA,ANTI-EMETICA,A04AA01,ONDANSETRON INJVLST 2MG/ML AMP (SHELL),intraveneus,686,0,,,,,,,,,,,
ANTI-EMETICA,ANTI-EMETICA,A04AA01,ONDANSETRON INJVLST 2MG/ML AMP (SHELL),,2,0,,,,,,,,,,,
ANTI-EMETICA,ANTI-EMETICA,A04AA01,ONDANSETRON SMELTTABLET 4MG,oraal,708,0,,,,,,,,,,,
ANTI-EMETICA,ANTI-EMETICA,A04AA01,ONDANSETRON SMELTTABLET 4MG,,236,0,,,,,,,,,,,
ANTI-EMETICA,ANTI-EMETICA,A04AA01,ONDANSETRON SMELTTABLET 8MG,oraal,2025,0,,,,,,,,,,,
ANTI-EMETICA,ANTI-EMETICA,A04AA01,ONDANSETRON SMELTTABLET 8MG,,2002,0,,,,,,,,,,,
ANTI-EMETICA,ANTI-EMETICA,A04AA01,"ONDANSETRON STROOP 0,8MG/ML",oraal,56,0,,,,,,,,,,,
ANTI-EMETICA,ANTI-EMETICA,A04AA01,"ONDANSETRON STROOP 0,8MG/ML",per maag sonde,8,0,,,,,,,,,,,
ANTI-EMETICA,ANTI-EMETICA,A04AA01,"ONDANSETRON STROOP 0,8MG/ML",,15,0,,,,,,,,,,,
ANTI-EMETICA,ANTI-EMETICA,A04AA01,ONDANSETRON TABLET 4MG,oraal,481,0,,,,,,,,,,,
ANTI-EMETICA,ANTI-EMETICA,A04AA01,ONDANSETRON TABLET 4MG,per duodenum sonde,5,0,,,,,,,,,,,
ANTI-EMETICA,ANTI-EMETICA,A04AA01,ONDANSETRON TABLET 4MG,per jejunum sonde,56,0,,,,,,,,,,,
ANTI-EMETICA,ANTI-EMETICA,A04AA01,ONDANSETRON TABLET 4MG,per maag sonde,2,0,,,,,,,,,,,
ANTI-EMETICA,ANTI-EMETICA,A04AA01,ONDANSETRON TABLET 4MG,,1210,0,,,,,,,,,,,
ANTI-EMETICA,ANTI-EMETICA,A04AA01,ONDANSETRON TABLET 8MG,oraal,5043,0,,,,,,,,,,,
ANTI-EMETICA,ANTI-EMETICA,A04AA01,ONDANSETRON TABLET 8MG,,8094,0,,,,,,,,,,,
ANTI-EMETICA,ANTI-EMETICA,A04AA01,ONDANSETRON ZETPIL 16MG (BASE),rectaal,17,0,,,,,,,,,,,
ANTI-EMETICA,ANTI-EMETICA,A04AA01,ONDANSETRON ZETPIL 16MG (BASE),,31,0,,,,,,,,,,,
ANTI-EMETICA,ANTI-EMETICA,A04AA01,ZZ-ONDANSETRON 2 MG/ML INJECTIE (ONE-STEP MED),intraveneus,55,0,,,,,,,,,,,
ANTI-EMETICA,ANTI-EMETICA,A04AA02,GRANISETRON INFOPL CONC 1MG/ML AMP 3ML,intraveneus,5,0,,,,,,,,,,,
ANTI-EMETICA,ANTI-EMETICA,A04AA02,"GRANISETRON PLEISTER 3,1MG/24UUR",transdermaal,2,0,,,,,,,,,,,
ANTI-EMETICA,ANTI-EMETICA,A04AA02,GRANISETRON TABLET 1MG,oraal,70,0,,,,,,,,,,,
ANTI-EMETICA,ANTI-EMETICA,A04AA02,GRANISETRON TABLET 1MG,per maag sonde,1,0,,,,,,,,,,,
ANTI-EMETICA,ANTI-EMETICA,A04AA02,GRANISETRON TABLET 1MG,,24,0,,,,,,,,,,,
ANTI-EMETICA,ANTI-EMETICA,A04AD01,"SCOPOLAMINE PLEISTER 1,5MG",transdermaal,2918,0,,,,,,,,,,,
ANTI-EMETICA,ANTI-EMETICA,A04AD01,"SCOPOLAMINE PLEISTER 1,5MG",,1174,0,,,,,,,,,,,
ANTI-EMETICA,ANTI-EMETICA,A04AD12,APREPITANT CAPSULE 125MG,oraal,69,0,,,,,,,,,,,
ANTI-EMETICA,ANTI-EMETICA,A04AD12,APREPITANT CAPSULE 125MG,,11,0,,,,,,,,,,,
ANTI-EMETICA,ANTI-EMETICA,A04AD12,APREPITANT CAPSULE 80MG,oraal,178,0,,,,,,,,,,,
ANTI-EMETICA,ANTI-EMETICA,A04AD12,APREPITANT CAPSULE 80MG,,25,0,,,,,,,,,,,
ANTI-EMETICA,ANTI-EMETICA,A04AD12,APREPITANT PDR V SUSPENSIE 125MG,per maag sonde,2,0,,,,,,,,,,,
ANTI-EMETICA,ANTI-EMETICA,,GRANISETRON 1 MG/ML INJECTIE,intraveneus,2,0,,,,,,,,,,,
ANTI-EPILEPTICA,ANTI-EPILEPTICA,N03AA02,FENOBARBITAL 100 MG/ML INFUUS AMC,intraveneus,14,0,,,,,,,,,,,
ANTI-EPILEPTICA,ANTI-EPILEPTICA,N03AA02,FENOBARBITAL DRANK 4MG/ML,per maag sonde,36,0,,,,,,,,,,,
ANTI-EPILEPTICA,ANTI-EPILEPTICA,N03AA02,FENOBARBITAL DRANK 4MG/ML,,8,0,,,,,,,,,,,
ANTI-EPILEPTICA,ANTI-EPILEPTICA,N03AA02,FENOBARBITAL INJVLST 10MG/ML AMP 1ML,intraveneus,43,0,,,,,,,,,,,
ANTI-EPILEPTICA,ANTI-EPILEPTICA,N03AA02,FENOBARBITAL INJVLST 10MG/ML AMP 1ML,,2,0,,,,,,,,,,,
ANTI-EPILEPTICA,ANTI-EPILEPTICA,N03AA02,FENOBARBITAL TABLET 25MG,oraal,23,0,,,,,,,,,,,
ANTI-EPILEPTICA,ANTI-EPILEPTICA,N03AA02,FENOBARBITAL TABLET 25MG,,5,0,,,,,,,,,,,
ANTI-EPILEPTICA,ANTI-EPILEPTICA,N03AA02,FENOBARBITAL TABLET 50MG,oraal,64,0,,,,,,,,,,,
ANTI-EPILEPTICA,ANTI-EPILEPTICA,N03AA02,FENOBARBITAL TABLET 50MG,,5,0,,,,,,,,,,,
ANTI-EPILEPTICA,ANTI-EPILEPTICA,N03AA03,PRIMIDON TABLET 10MG,oraal,29,0,,,,,,,,,,,
